# age_gyr Z_sur Teff Log_g LogL_lsun Av feh initial_mass Label G G_BP G_RP RVS
0.01 0.023291979999999997 7220.628813310762 4.003678381468959 1.0601059983963597 0.0 0.11 1.7251798519332568 1.00 1.98779 2.13758 1.72187 1.65492
0.01 0.023291979999999997 7272.938469974588 4.015120195653008 1.0624177342539574 0.0 0.11 1.7300702306798383 1.00 1.98383 2.12874 1.72555 1.66138
0.01 0.02329198 7322.753454645368 4.027282476662982 1.0633199092540782 0.0 0.11 1.7349303761362962 1.00 1.98359 2.12399 1.73255 1.67106
0.01 0.02329198 7370.600291663691 4.040402460560976 1.0627547334962906 0.0 0.11 1.7399297690088742 1.00 1.98699 2.12311 1.74279 1.68382
0.01 0.02329198 7415.240294951083 4.054649762594774 1.0603042750475857 0.0 0.11 1.745196402385254 1.00 1.99506 2.12726 1.75714 1.70045
0.01 0.02329198 7452.169255352739 4.069478188527631 1.0554509449702159 0.0 0.11 1.7506153563374718 1.00 2.00913 2.13822 1.77634 1.72149
0.01 0.023291979999999997 7478.42059885232 4.083599224825898 1.0487242576224975 0.0 0.11 1.7557944112687531 1.00 2.02746 2.15440 1.79818 1.74454
0.01 0.023291979999999997 7494.534589167579 4.096257443670876 1.0409783728085837 0.0 0.11 1.76052061065738 1.00 2.04788 2.17358 1.82064 1.76767
0.01 0.023291980000000004 7503.444542182437 4.1075896093170865 1.032783172867887 0.0 0.11 1.7648428135306753 1.00 2.06911 2.19419 1.84287 1.79016
0.01 0.023291980000000004 7506.576344488564 4.11766836164277 1.0244208217716517 0.0 0.11 1.7688369253975424 1.00 2.09048 2.21545 1.86442 1.81169
0.01 0.02329198 7506.405233609682 4.126961134266612 1.0160329305267939 0.0 0.11 1.772641726995175 1.00 2.11176 2.23690 1.88541 1.83249
0.01 0.023291979999999997 7503.540808342772 4.135549379825553 1.007694035693461 0.0 0.11 1.7763172075936928 1.00 2.13279 2.25832 1.90578 1.85252
0.01 0.02329198 7498.856040130902 4.143549203358269 0.9995246455176168 0.0 0.11 1.780004690905292 1.00 2.15330 2.27939 1.92538 1.87169
0.01 0.023291979999999997 7492.574294909839 4.151081983724339 0.9914387498519922 0.0 0.11 1.7836412300870839 1.00 2.17352 2.30029 1.94446 1.89028
0.01 0.02329198 7484.979869358397 4.1581649393775 0.9834975072822985 0.0 0.11 1.7872804842380559 1.00 2.19331 2.32088 1.96294 1.90819
0.01 0.023291980000000004 7477.289489305398 4.164915730414527 0.975944526745293 0.0 0.11 1.7912427155014767 1.00 2.21212 2.34048 1.98043 1.92511
0.01 0.02329198 7468.745857423961 4.1711759055168915 0.9687281494378268 0.0 0.11 1.795391374883426 1.00 2.23003 2.35925 1.99691 1.94099
0.01 0.023291979999999997 7460.029297159755 4.177360040130663 0.9615559962949362 0.0 0.11 1.799583243841949 1.00 2.24782 2.37792 2.01325 1.95672
0.01 0.023291980000000004 7464.249944548092 4.1823639831026584 0.9597953975507314 0.0 0.11 1.8091875713729264 1.00 2.25256 2.38237 2.01847 1.96208
0.01 0.023291979999999997 7481.401949093648 4.186702076719601 0.9626179599691373 0.0 0.11 1.8227023095944979 1.00 2.24634 2.37469 2.01465 1.95913
0.01 0.02329198 7549.920509551843 4.188822952997734 0.9834159770523401 0.0 0.11 1.8528598688499367 1.00 2.19716 2.31947 1.97540 1.92364
0.01 0.02329198 7686.843265064354 4.189935185355503 1.0249247366469547 0.0 0.11 1.9014785675762533 1.00 2.09954 2.21001 1.89762 1.85339
0.01 0.02329198 7813.984139639979 4.194504228109897 1.05647630741252 0.0 0.11 1.9356969405556526 1.00 2.02740 2.12725 1.84368 1.80622
0.01 0.02329198 7926.113633058775 4.196834121377521 1.0839108726962414 0.0 0.11 1.9582022959518932 1.00 1.96559 2.05629 1.79792 1.76630
0.01 0.02329198 8022.24402022282 4.199503754778047 1.1059274681347102 0.0 0.11 1.9750090201413093 1.00 1.91740 2.00047 1.76333 1.73636
